datetime_beginning_utc,bid_datetime_beginning_ept,eco_max,emerg_max,total_committed
1/5/2021 3:00:00 AM,1/4/2021 10:00:00 PM,179653.50,182652.40,173033.00
1/5/2021 4:00:00 AM,1/4/2021 11:00:00 PM,179176.40,182156.60,173033.00
1/5/2021 5:00:00 AM,1/5/2021 12:00:00 AM,176913.30,180682.00,173020.00
1/5/2021 6:00:00 AM,1/5/2021 1:00:00 AM,176709.80,180470.80,173020.00
1/5/2021 7:00:00 AM,1/5/2021 2:00:00 AM,176649.70,180495.80,173020.00
1/5/2021 8:00:00 AM,1/5/2021 3:00:00 AM,176981.30,180457.20,173020.00
1/5/2021 9:00:00 AM,1/5/2021 4:00:00 AM,177373.90,180875.90,173020.00
1/5/2021 10:00:00 AM,1/5/2021 5:00:00 AM,177744.40,181248.40,173020.00
1/5/2021 11:00:00 AM,1/5/2021 6:00:00 AM,179191.20,182226.80,173020.00
1/5/2021 12:00:00 PM,1/5/2021 7:00:00 AM,179783.20,182529.60,173020.00
1/5/2021 1:00:00 PM,1/5/2021 8:00:00 AM,179760.00,182507.30,173020.00
1/5/2021 2:00:00 PM,1/5/2021 9:00:00 AM,180000.10,182788.80,173020.00
1/5/2021 3:00:00 PM,1/5/2021 10:00:00 AM,179334.60,182281.30,173020.00
1/5/2021 4:00:00 PM,1/5/2021 11:00:00 AM,178504.70,181376.80,173020.00
1/5/2021 5:00:00 PM,1/5/2021 12:00:00 PM,178247.40,181228.10,173020.00
1/5/2021 6:00:00 PM,1/5/2021 1:00:00 PM,178310.80,181199.70,173020.00
1/5/2021 7:00:00 PM,1/5/2021 2:00:00 PM,178300.70,181291.40,173020.00
1/5/2021 8:00:00 PM,1/5/2021 3:00:00 PM,178081.70,181080.50,173020.00
1/5/2021 9:00:00 PM,1/5/2021 4:00:00 PM,178726.80,181590.70,173020.00
1/5/2021 10:00:00 PM,1/5/2021 5:00:00 PM,179609.10,181961.70,173020.00
1/5/2021 11:00:00 PM,1/5/2021 6:00:00 PM,179705.90,182123.60,173020.00
1/6/2021 12:00:00 AM,1/5/2021 7:00:00 PM,179247.00,181657.40,173020.00
1/6/2021 1:00:00 AM,1/5/2021 8:00:00 PM,179135.30,181811.80,173020.00
1/6/2021 2:00:00 AM,1/5/2021 9:00:00 PM,178250.00,181083.80,173020.00
1/6/2021 3:00:00 AM,1/5/2021 10:00:00 PM,177349.50,180653.40,173020.00
1/6/2021 4:00:00 AM,1/5/2021 11:00:00 PM,177118.80,180438.30,173020.00
1/6/2021 5:00:00 AM,1/6/2021 12:00:00 AM,176853.70,180451.50,173020.00
1/6/2021 6:00:00 AM,1/6/2021 1:00:00 AM,176066.80,179893.50,173020.00
1/6/2021 7:00:00 AM,1/6/2021 2:00:00 AM,176558.50,180359.90,173020.00
1/6/2021 8:00:00 AM,1/6/2021 3:00:00 AM,176811.00,180607.20,173020.00
1/6/2021 9:00:00 AM,1/6/2021 4:00:00 AM,177264.20,181066.80,173020.00
1/6/2021 10:00:00 AM,1/6/2021 5:00:00 AM,178450.00,181842.20,173020.00
1/6/2021 11:00:00 AM,1/6/2021 6:00:00 AM,179037.80,182431.60,173020.00
1/6/2021 12:00:00 PM,1/6/2021 7:00:00 AM,180212.10,183130.10,173020.00
1/6/2021 1:00:00 PM,1/6/2021 8:00:00 AM,180835.70,183847.00,173020.00
1/6/2021 2:00:00 PM,1/6/2021 9:00:00 AM,180746.50,183878.80,173020.00
1/6/2021 3:00:00 PM,1/6/2021 10:00:00 AM,180303.40,183580.20,173020.00
1/6/2021 4:00:00 PM,1/6/2021 11:00:00 AM,179659.00,182977.50,173020.00
1/6/2021 5:00:00 PM,1/6/2021 12:00:00 PM,180025.30,183059.50,173020.00
1/6/2021 6:00:00 PM,1/6/2021 1:00:00 PM,180114.60,183168.10,173020.00
1/6/2021 7:00:00 PM,1/6/2021 2:00:00 PM,179924.40,182972.60,173020.00
1/6/2021 8:00:00 PM,1/6/2021 3:00:00 PM,179738.40,182778.20,173020.00
1/6/2021 9:00:00 PM,1/6/2021 4:00:00 PM,179690.80,182815.10,173020.00
1/6/2021 10:00:00 PM,1/6/2021 5:00:00 PM,180294.40,182908.30,173020.00
1/6/2021 11:00:00 PM,1/6/2021 6:00:00 PM,180736.20,183327.60,173020.00
1/7/2021 12:00:00 AM,1/6/2021 7:00:00 PM,181058.70,183673.90,173020.00
1/7/2021 1:00:00 AM,1/6/2021 8:00:00 PM,181229.30,183948.20,173020.00
1/7/2021 2:00:00 AM,1/6/2021 9:00:00 PM,180313.60,183324.20,173020.00
1/7/2021 3:00:00 AM,1/6/2021 10:00:00 PM,179548.90,182947.90,173020.00
1/7/2021 4:00:00 AM,1/6/2021 11:00:00 PM,179502.40,182554.40,173020.00
1/7/2021 5:00:00 AM,1/7/2021 12:00:00 AM,179216.40,182810.60,173020.00
1/7/2021 6:00:00 AM,1/7/2021 1:00:00 AM,178396.00,182313.20,173020.00
1/7/2021 7:00:00 AM,1/7/2021 2:00:00 AM,178667.30,182726.80,173020.00
1/7/2021 8:00:00 AM,1/7/2021 3:00:00 AM,178787.30,182846.90,173020.00
1/7/2021 9:00:00 AM,1/7/2021 4:00:00 AM,179060.00,183048.90,173020.00
1/7/2021 10:00:00 AM,1/7/2021 5:00:00 AM,179916.60,183843.70,173020.00
1/7/2021 11:00:00 AM,1/7/2021 6:00:00 AM,181871.80,184416.40,173020.00
1/7/2021 12:00:00 PM,1/7/2021 7:00:00 AM,182478.00,184858.40,173020.00
1/7/2021 1:00:00 PM,1/7/2021 8:00:00 AM,182901.30,185538.50,173020.00
1/7/2021 2:00:00 PM,1/7/2021 9:00:00 AM,183274.80,186044.70,173020.00
1/7/2021 3:00:00 PM,1/7/2021 10:00:00 AM,182997.00,185779.80,173020.00
1/7/2021 4:00:00 PM,1/7/2021 11:00:00 AM,181921.60,184698.50,173020.00
1/7/2021 5:00:00 PM,1/7/2021 12:00:00 PM,181926.10,184725.40,173020.00
1/7/2021 6:00:00 PM,1/7/2021 1:00:00 PM,181888.00,184743.30,173020.00
1/7/2021 7:00:00 PM,1/7/2021 2:00:00 PM,181939.50,184811.50,173020.00
1/7/2021 8:00:00 PM,1/7/2021 3:00:00 PM,181564.00,184411.70,173020.00
1/7/2021 9:00:00 PM,1/7/2021 4:00:00 PM,182083.70,184888.20,173020.00
1/7/2021 10:00:00 PM,1/7/2021 5:00:00 PM,182419.40,184755.10,173020.00
1/7/2021 11:00:00 PM,1/7/2021 6:00:00 PM,182931.30,185131.90,173020.00
1/8/2021 12:00:00 AM,1/7/2021 7:00:00 PM,182868.30,185363.90,173020.00
1/8/2021 1:00:00 AM,1/7/2021 8:00:00 PM,182845.80,185319.20,173020.00
1/8/2021 2:00:00 AM,1/7/2021 9:00:00 PM,181800.80,184502.80,173020.00
1/8/2021 3:00:00 AM,1/7/2021 10:00:00 PM,181057.20,183791.60,173020.00
1/8/2021 4:00:00 AM,1/7/2021 11:00:00 PM,180312.10,183088.90,173020.00
1/8/2021 5:00:00 AM,1/8/2021 12:00:00 AM,180594.60,184169.40,173020.00
1/8/2021 6:00:00 AM,1/8/2021 1:00:00 AM,179233.10,182807.90,173020.00
1/8/2021 7:00:00 AM,1/8/2021 2:00:00 AM,179397.40,183065.10,173020.00
1/8/2021 8:00:00 AM,1/8/2021 3:00:00 AM,179254.90,182702.40,173020.00
1/8/2021 9:00:00 AM,1/8/2021 4:00:00 AM,179606.00,182979.20,173020.00
1/8/2021 10:00:00 AM,1/8/2021 5:00:00 AM,180897.60,184043.30,173020.00
1/8/2021 11:00:00 AM,1/8/2021 6:00:00 AM,182122.20,184924.10,173020.00
1/8/2021 12:00:00 PM,1/8/2021 7:00:00 AM,182476.40,185054.90,173020.00
1/8/2021 1:00:00 PM,1/8/2021 8:00:00 AM,183474.50,186304.50,173020.00
1/8/2021 2:00:00 PM,1/8/2021 9:00:00 AM,183485.80,186507.70,173020.00
1/8/2021 3:00:00 PM,1/8/2021 10:00:00 AM,183225.10,186232.30,173020.00
1/8/2021 4:00:00 PM,1/8/2021 11:00:00 AM,183134.70,186096.80,173020.00
1/8/2021 5:00:00 PM,1/8/2021 12:00:00 PM,183246.40,186230.20,173020.00
1/8/2021 6:00:00 PM,1/8/2021 1:00:00 PM,183330.20,186326.00,173020.00
1/8/2021 7:00:00 PM,1/8/2021 2:00:00 PM,183538.10,186534.50,173020.00
1/8/2021 8:00:00 PM,1/8/2021 3:00:00 PM,183522.80,186502.70,173020.00
1/8/2021 9:00:00 PM,1/8/2021 4:00:00 PM,183726.90,186720.80,173020.00
1/8/2021 10:00:00 PM,1/8/2021 5:00:00 PM,184411.50,187133.50,173020.00
1/8/2021 11:00:00 PM,1/8/2021 6:00:00 PM,183272.40,185902.30,173020.00
1/9/2021 12:00:00 AM,1/8/2021 7:00:00 PM,183520.40,186329.70,173020.00
1/9/2021 1:00:00 AM,1/8/2021 8:00:00 PM,182694.00,185509.40,173020.00
1/9/2021 2:00:00 AM,1/8/2021 9:00:00 PM,181378.90,184374.00,173020.00
1/9/2021 3:00:00 AM,1/8/2021 10:00:00 PM,180892.10,183987.40,173020.00
1/9/2021 4:00:00 AM,1/8/2021 11:00:00 PM,179647.00,183073.50,173020.00
1/9/2021 5:00:00 AM,1/9/2021 12:00:00 AM,178678.50,181889.40,173015.60
1/9/2021 6:00:00 AM,1/9/2021 1:00:00 AM,178915.00,181931.70,173015.60
1/9/2021 7:00:00 AM,1/9/2021 2:00:00 AM,178760.80,181683.20,173015.60
1/9/2021 8:00:00 AM,1/9/2021 3:00:00 AM,178943.20,182026.90,173015.60
1/9/2021 9:00:00 AM,1/9/2021 4:00:00 AM,179234.20,182175.00,173015.60
1/9/2021 10:00:00 AM,1/9/2021 5:00:00 AM,179468.40,182211.50,173015.60
1/9/2021 11:00:00 AM,1/9/2021 6:00:00 AM,180307.20,183191.80,173015.60
1/9/2021 12:00:00 PM,1/9/2021 7:00:00 AM,180894.80,183818.40,173015.60
1/9/2021 1:00:00 PM,1/9/2021 8:00:00 AM,181687.60,184726.00,173015.60
1/9/2021 2:00:00 PM,1/9/2021 9:00:00 AM,181801.20,184862.20,173015.60
1/9/2021 3:00:00 PM,1/9/2021 10:00:00 AM,181247.20,184317.10,173015.60
1/9/2021 4:00:00 PM,1/9/2021 11:00:00 AM,181079.20,184169.50,173015.60
1/9/2021 5:00:00 PM,1/9/2021 12:00:00 PM,181012.50,184150.00,173015.60
1/9/2021 6:00:00 PM,1/9/2021 1:00:00 PM,180798.00,183958.10,173015.60
1/9/2021 7:00:00 PM,1/9/2021 2:00:00 PM,180859.80,184035.90,173015.60
1/9/2021 8:00:00 PM,1/9/2021 3:00:00 PM,180483.40,183658.10,173015.60
1/9/2021 9:00:00 PM,1/9/2021 4:00:00 PM,180436.10,183574.20,173015.60
1/9/2021 10:00:00 PM,1/9/2021 5:00:00 PM,181137.00,183754.80,173015.60
1/9/2021 11:00:00 PM,1/9/2021 6:00:00 PM,181635.90,184107.10,173015.60
1/10/2021 12:00:00 AM,1/9/2021 7:00:00 PM,181887.70,184335.70,173015.60
1/10/2021 1:00:00 AM,1/9/2021 8:00:00 PM,181774.30,184220.20,173015.60
1/10/2021 2:00:00 AM,1/9/2021 9:00:00 PM,180786.70,183413.50,173015.60
1/10/2021 3:00:00 AM,1/9/2021 10:00:00 PM,180057.30,182769.60,173015.60
1/10/2021 4:00:00 AM,1/9/2021 11:00:00 PM,179077.60,181765.10,173015.60
1/10/2021 5:00:00 AM,1/10/2021 12:00:00 AM,177326.10,180965.50,173015.60
1/10/2021 6:00:00 AM,1/10/2021 1:00:00 AM,176902.00,180704.70,173015.60
1/10/2021 7:00:00 AM,1/10/2021 2:00:00 AM,176841.20,180703.10,173015.60
1/10/2021 8:00:00 AM,1/10/2021 3:00:00 AM,177317.50,181167.70,173015.60
1/10/2021 9:00:00 AM,1/10/2021 4:00:00 AM,178357.10,181897.40,173015.60
1/10/2021 10:00:00 AM,1/10/2021 5:00:00 AM,178481.60,181735.90,173015.60
1/10/2021 11:00:00 AM,1/10/2021 6:00:00 AM,178983.30,181861.60,173015.60
1/10/2021 12:00:00 PM,1/10/2021 7:00:00 AM,179054.70,181821.10,173015.60
1/10/2021 1:00:00 PM,1/10/2021 8:00:00 AM,179931.10,182923.90,173015.60
1/10/2021 2:00:00 PM,1/10/2021 9:00:00 AM,181560.90,184270.10,173015.60
1/10/2021 3:00:00 PM,1/10/2021 10:00:00 AM,181275.90,184288.60,173015.60
1/10/2021 4:00:00 PM,1/10/2021 11:00:00 AM,180868.40,183912.10,173015.60
1/10/2021 5:00:00 PM,1/10/2021 12:00:00 PM,180586.90,183670.40,173015.60
1/10/2021 6:00:00 PM,1/10/2021 1:00:00 PM,180516.40,183773.40,173015.60
1/10/2021 7:00:00 PM,1/10/2021 2:00:00 PM,180505.10,183897.20,173015.60
1/10/2021 8:00:00 PM,1/10/2021 3:00:00 PM,180015.50,183406.50,173015.60
1/10/2021 9:00:00 PM,1/10/2021 4:00:00 PM,179831.40,183181.80,173015.60
1/10/2021 10:00:00 PM,1/10/2021 5:00:00 PM,180626.90,183320.40,173015.60
1/10/2021 11:00:00 PM,1/10/2021 6:00:00 PM,180959.40,183637.80,173015.60
1/11/2021 12:00:00 AM,1/10/2021 7:00:00 PM,181155.50,183835.40,173015.60
1/11/2021 1:00:00 AM,1/10/2021 8:00:00 PM,181102.80,183761.40,173015.60
1/11/2021 2:00:00 AM,1/10/2021 9:00:00 PM,179578.70,182409.40,173015.60
1/11/2021 3:00:00 AM,1/10/2021 10:00:00 PM,178718.40,181977.30,173015.60
1/11/2021 4:00:00 AM,1/10/2021 11:00:00 PM,178043.20,181380.30,173015.60
1/11/2021 5:00:00 AM,1/11/2021 12:00:00 AM,176825.00,180321.20,173015.60
1/11/2021 6:00:00 AM,1/11/2021 1:00:00 AM,176749.60,180232.00,173015.60
1/11/2021 7:00:00 AM,1/11/2021 2:00:00 AM,177255.90,180879.50,173015.60
1/11/2021 8:00:00 AM,1/11/2021 3:00:00 AM,177629.90,181221.40,173015.60
1/11/2021 9:00:00 AM,1/11/2021 4:00:00 AM,178136.00,181476.50,173015.60
1/11/2021 10:00:00 AM,1/11/2021 5:00:00 AM,179454.30,182286.20,173015.60
1/11/2021 11:00:00 AM,1/11/2021 6:00:00 AM,181014.70,183602.30,173015.60
1/11/2021 12:00:00 PM,1/11/2021 7:00:00 AM,181382.80,183796.50,173015.60
1/11/2021 1:00:00 PM,1/11/2021 8:00:00 AM,181819.50,184442.10,173015.60
1/11/2021 2:00:00 PM,1/11/2021 9:00:00 AM,182012.20,184803.00,173015.60
1/11/2021 3:00:00 PM,1/11/2021 10:00:00 AM,181382.60,184161.80,173015.60
1/11/2021 4:00:00 PM,1/11/2021 11:00:00 AM,181116.40,183783.50,173015.60
1/11/2021 5:00:00 PM,1/11/2021 12:00:00 PM,181186.10,183493.10,173015.60
1/11/2021 6:00:00 PM,1/11/2021 1:00:00 PM,182049.40,184487.90,173015.60
1/11/2021 7:00:00 PM,1/11/2021 2:00:00 PM,182370.00,184791.30,173015.60
1/11/2021 8:00:00 PM,1/11/2021 3:00:00 PM,182531.90,184973.90,173015.60
1/11/2021 9:00:00 PM,1/11/2021 4:00:00 PM,183495.40,185867.30,173015.60
1/11/2021 10:00:00 PM,1/11/2021 5:00:00 PM,184582.90,186374.10,173015.60
1/11/2021 11:00:00 PM,1/11/2021 6:00:00 PM,185389.00,186982.50,173015.60
1/12/2021 12:00:00 AM,1/11/2021 7:00:00 PM,185523.80,187246.30,173015.60
1/12/2021 1:00:00 AM,1/11/2021 8:00:00 PM,185367.60,187212.40,173015.60
1/12/2021 2:00:00 AM,1/11/2021 9:00:00 PM,184118.90,186162.70,173015.60
1/12/2021 3:00:00 AM,1/11/2021 10:00:00 PM,183603.10,186096.30,173015.60
1/12/2021 4:00:00 AM,1/11/2021 11:00:00 PM,182616.90,185113.10,173015.60
1/12/2021 5:00:00 AM,1/12/2021 12:00:00 AM,181762.50,184567.20,173015.60
1/12/2021 6:00:00 AM,1/12/2021 1:00:00 AM,181768.80,184658.80,173015.60
1/12/2021 7:00:00 AM,1/12/2021 2:00:00 AM,181772.00,184754.20,173015.60
1/12/2021 8:00:00 AM,1/12/2021 3:00:00 AM,181875.10,184884.60,173015.60
1/12/2021 9:00:00 AM,1/12/2021 4:00:00 AM,182512.90,185259.50,173015.60
1/12/2021 10:00:00 AM,1/12/2021 5:00:00 AM,183807.40,186300.40,173015.60
1/12/2021 11:00:00 AM,1/12/2021 6:00:00 AM,185052.30,187117.40,173015.60
1/12/2021 12:00:00 PM,1/12/2021 7:00:00 AM,185142.10,186852.80,173015.60
1/12/2021 1:00:00 PM,1/12/2021 8:00:00 AM,184961.50,186701.10,173015.60
1/12/2021 2:00:00 PM,1/12/2021 9:00:00 AM,184569.40,186458.60,173015.60
1/12/2021 3:00:00 PM,1/12/2021 10:00:00 AM,183594.00,185581.60,173015.60
1/12/2021 4:00:00 PM,1/12/2021 11:00:00 AM,182113.80,184149.20,173015.60
1/12/2021 5:00:00 PM,1/12/2021 12:00:00 PM,181717.60,183870.30,173015.60
1/12/2021 6:00:00 PM,1/12/2021 1:00:00 PM,181548.70,183689.30,173015.60
1/12/2021 7:00:00 PM,1/12/2021 2:00:00 PM,181509.50,183685.70,173015.60
1/12/2021 8:00:00 PM,1/12/2021 3:00:00 PM,181668.30,183834.20,173015.60
1/12/2021 9:00:00 PM,1/12/2021 4:00:00 PM,182008.90,184047.90,173015.60
1/12/2021 10:00:00 PM,1/12/2021 5:00:00 PM,182883.20,184598.10,173015.60
1/12/2021 11:00:00 PM,1/12/2021 6:00:00 PM,183137.00,184951.60,173015.60
1/13/2021 12:00:00 AM,1/12/2021 7:00:00 PM,183066.90,184892.60,173015.60
1/13/2021 1:00:00 AM,1/12/2021 8:00:00 PM,184087.40,186032.80,173015.60
1/13/2021 2:00:00 AM,1/12/2021 9:00:00 PM,182298.20,184419.20,173015.60
1/13/2021 3:00:00 AM,1/12/2021 10:00:00 PM,182782.60,185270.60,173015.60
1/13/2021 4:00:00 AM,1/12/2021 11:00:00 PM,182263.00,184836.70,173015.60
1/13/2021 5:00:00 AM,1/13/2021 12:00:00 AM,180279.20,183878.70,173015.60
1/13/2021 6:00:00 AM,1/13/2021 1:00:00 AM,180245.20,183907.70,173015.60
1/13/2021 7:00:00 AM,1/13/2021 2:00:00 AM,179984.00,183684.40,173015.60
1/13/2021 8:00:00 AM,1/13/2021 3:00:00 AM,180658.30,183973.10,173015.60
1/13/2021 9:00:00 AM,1/13/2021 4:00:00 AM,180770.90,183919.50,173015.60
1/13/2021 10:00:00 AM,1/13/2021 5:00:00 AM,182275.60,185260.00,173015.60
1/13/2021 11:00:00 AM,1/13/2021 6:00:00 AM,184311.40,186413.60,173015.60
1/13/2021 12:00:00 PM,1/13/2021 7:00:00 AM,184615.30,186656.40,173015.60
